row_element,column_element,cooccurrence_count
Cu,Al,1439
Cu,Am,0
Cu,Ar,25
Cu,As,345
Cu,At,2
Cu,Au,478
Cu,B,2601
Cu,Ba,505
Cu,Be,114
Cu,Bh,0
Cu,Bi,506
Cu,Bk,1
Cu,Br,4028
Cu,C,55099
Cu,Ca,674
Cu,Cd,318
Cu,Ce,235
Cu,Cf,0
Cu,Cl,10538
Cu,Cm,1
Cu,Cn,0
Cu,Co,986
Cu,Cr,943
Cu,Cs,145
Cu,Cu,67108
Cu,Db,0
Cu,Ds,0
Cu,Dy,61
Cu,Er,36
Cu,Es,0
Cu,Eu,36
Cu,F,6665
Cu,Fe,1914
Cu,Fl,0
Cu,Fm,13
Cu,Fr,0
Cu,Ga,390
Cu,Gd,109
Cu,Ge,261
Cu,H,60283
Cu,He,1
Cu,Hf,48
Cu,Hg,149
Cu,Ho,26
Cu,Hs,0
Cu,I,2719
Cu,In,617
Cu,Ir,318
Cu,K,1155
Cu,Kr,1
Cu,La,229
Cu,Li,1873
Cu,Lr,0
Cu,Lu,11
Cu,Lv,0
Cu,Mc,0
Cu,Md,0
Cu,Mg,1014
Cu,Mn,1282
Cu,Mo,661
Cu,Mt,0
Cu,N,43327
Cu,Na,3172
Cu,Nb,196
Cu,Nd,108
Cu,Ne,3
Cu,Nh,0
Cu,Ni,1824
Cu,No,2
Cu,Np,8
Cu,O,45607
Cu,Og,0
Cu,Os,89
Cu,P,6176
Cu,Pa,0
Cu,Pb,599
Cu,Pd,560
Cu,Pm,10
Cu,Po,5
Cu,Pr,47
Cu,Pt,695
Cu,Pu,10
Cu,Ra,2
Cu,Rb,52
Cu,Re,79
Cu,Rf,3
Cu,Rg,0
Cu,Rh,64
Cu,Rn,0
Cu,Ru,227
Cu,S,17676
Cu,Sb,308
Cu,Sc,48
Cu,Se,859
Cu,Sg,0
Cu,Si,2415
Cu,Sm,88
Cu,Sn,1024
Cu,Sr,251
Cu,Ta,104
Cu,Tb,50
Cu,Tc,20
Cu,Te,166
Cu,Th,25
Cu,Ti,748
Cu,Tl,64
Cu,Tm,8
Cu,Ts,0
Cu,U,89
Cu,V,349
Cu,W,364
Cu,Xe,3
Cu,Y,252
Cu,Yb,32
Cu,Zn,2382
Cu,Zr,387
Db,Ac,0
Db,Ag,0
Db,Al,0
Db,Am,0
Db,Ar,0
Db,As,0
Db,At,0
Db,Au,0
Db,B,1
Db,Ba,3
Db,Be,0
Db,Bh,0
Db,Bi,0
Db,Bk,0
Db,Br,2
Db,C,90
Db,Ca,3
Db,Cd,0
Db,Ce,0
Db,Cf,0
Db,Cl,35
Db,Cm,0
Db,Cn,0
Db,Co,0
Db,Cr,0
Db,Cs,0
Db,Cu,0
Db,Db,105
Db,Ds,0
Db,Dy,0
Db,Er,0
Db,Es,0
Db,Eu,0
Db,F,4
Db,Fe,0
Db,Fl,0
Db,Fm,0
Db,Fr,0
Db,Ga,0
Db,Gd,0
Db,Ge,0
Db,H,90
Db,He,0
Db,Hf,0
Db,Hg,0
Db,Ho,0
Db,Hs,0
Db,I,0
Db,In,0
Db,Ir,0
Db,K,0
Db,Kr,0
Db,La,0
Db,Li,2
Db,Lr,0
Db,Lu,0
Db,Lv,0
Db,Mc,0
Db,Md,0
Db,Mg,0
Db,Mn,0
Db,Mo,0
Db,Mt,0
Db,N,61
Db,Na,5
Db,Nb,0
Db,Nd,0
Db,Ne,0
Db,Nh,0
Db,Ni,0
Db,No,0
Db,Np,0
Db,O,76
Db,Og,0
Db,Os,0
Db,P,15
Db,Pa,0
Db,Pb,0
Db,Pd,0
Db,Pm,0
Db,Po,0
Db,Pr,0
Db,Pt,0
Db,Pu,0
Db,Ra,0
Db,Rb,0
Db,Re,0
Db,Rf,0
Db,Rg,0
Db,Rh,0
Db,Rn,0
Db,Ru,0
Db,S,19
Db,Sb,0
Db,Sc,0
Db,Se,0
Db,Sg,0
Db,Si,0
Db,Sm,0
Db,Sn,0
Db,Sr,0
Db,Ta,0
Db,Tb,0
Db,Tc,0
Db,Te,0
Db,Th,0
Db,Ti,0
Db,Tl,0
Db,Tm,0
Db,Ts,0
Db,U,1
Db,V,0
Db,W,0
Db,Xe,0
Db,Y,1
Db,Yb,0
Db,Zn,0
Db,Zr,0
Ds,Ac,0
Ds,Ag,0
Ds,Al,0
Ds,Am,0
Ds,Ar,0
Ds,As,0
Ds,At,0
Ds,Au,0
Ds,B,0
Ds,Ba,0
Ds,Be,0
Ds,Bh,0
Ds,Bi,0
Ds,Bk,0
Ds,Br,0
Ds,C,3
Ds,Ca,0
Ds,Cd,0
Ds,Ce,0
Ds,Cf,0
Ds,Cl,1
Ds,Cm,0
Ds,Cn,0
Ds,Co,0
Ds,Cr,0
Ds,Cs,0
Ds,Cu,0
Ds,Db,0
Ds,Ds,11
Ds,Dy,0
Ds,Er,0
Ds,Es,0
Ds,Eu,0
Ds,F,0
Ds,Fe,0
Ds,Fl,0
Ds,Fm,0
Ds,Fr,0
Ds,Ga,0
Ds,Gd,0
Ds,Ge,0
Ds,H,3
Ds,He,0
Ds,Hf,0
Ds,Hg,0
Ds,Ho,0
Ds,Hs,0
Ds,I,0
Ds,In,0
Ds,Ir,0
Ds,K,0
Ds,Kr,0
Ds,La,0
Ds,Li,0
Ds,Lr,0
Ds,Lu,0
Ds,Lv,0
Ds,Mc,0
Ds,Md,0
Ds,Mg,0
Ds,Mn,0
Ds,Mo,0
Ds,Mt,0
Ds,N,2
Ds,Na,0
Ds,Nb,0
Ds,Nd,0
Ds,Ne,0
Ds,Nh,0
Ds,Ni,0
Ds,No,0
Ds,Np,0
Ds,O,3
Ds,Og,0
Ds,Os,0
Ds,P,0
Ds,Pa,0
Ds,Pb,0
Ds,Pd,0
Ds,Pm,0
Ds,Po,0
Ds,Pr,0
Ds,Pt,0
Ds,Pu,0
Ds,Ra,0
Ds,Rb,0
Ds,Re,0
Ds,Rf,0
Ds,Rg,0
Ds,Rh,0
Ds,Rn,0
Ds,Ru,0
Ds,S,1
Ds,Sb,0
Ds,Sc,0
Ds,Se,0
Ds,Sg,0
Ds,Si,0
Ds,Sm,0
Ds,Sn,0
Ds,Sr,0
Ds,Ta,0
Ds,Tb,0
Ds,Tc,0
Ds,Te,1
Ds,Th,0
Ds,Ti,0
Ds,Tl,0
Ds,Tm,0
Ds,Ts,0
Ds,U,0
Ds,V,0
Ds,W,0
Ds,Xe,0
Ds,Y,0
Ds,Yb,0
Ds,Zn,0
Ds,Zr,0
Dy,Ac,0
Dy,Ag,13
Dy,Al,67
Dy,Am,0
Dy,Ar,0
Dy,As,3
Dy,At,0
Dy,Au,11
Dy,B,62
Dy,Ba,15
Dy,Be,2
Dy,Bh,0
Dy,Bi,14
Dy,Bk,2
Dy,Br,38
Dy,C,1442
Dy,Ca,22
Dy,Cd,10
Dy,Ce,15
Dy,Cf,0
Dy,Cl,189
Dy,Cm,0
Dy,Cn,0
Dy,Co,64
Dy,Cr,27
Dy,Cs,15
Dy,Cu,61
Dy,Db,0
Dy,Ds,0
Dy,Dy,2307
Dy,Er,58
Dy,Es,0
Dy,Eu,73
Dy,F,225
Dy,Fe,88
Dy,Fl,0
Dy,Fm,0
Dy,Fr,0
Dy,Ga,18
Dy,Gd,56
Dy,Ge,9
Dy,H,1733
Dy,He,0
Dy,Hf,17
Dy,Hg,6
Dy,Ho,80
Dy,Hs,0
Dy,I,33
Dy,In,19
Dy,Ir,23
Dy,K,14
Dy,Kr,0
Dy,La,27
Dy,Li,30
Dy,Lr,0
Dy,Lu,16
Dy,Lv,0
Dy,Mc,0
Dy,Md,0
Dy,Mg,32
Dy,Mn,28
Dy,Mo,22
Dy,Mt,0
Dy,N,966
Dy,Na,34
Dy,Nb,8
Dy,Nd,68
Dy,Ne,0
Dy,Nh,0
Dy,Ni,79
Dy,No,0
Dy,Np,3
Dy,O,1609
Dy,Og,0
Dy,Os,5
Dy,P,113
Dy,Pa,2
Dy,Pb,5
Dy,Pd,9
Dy,Pm,11
Dy,Po,0
Dy,Pr,29
Dy,Pt,20
Dy,Pu,3
Dy,Ra,0
Dy,Rb,6
Dy,Re,23
Dy,Rf,1
Dy,Rg,0
Dy,Rh,7
Dy,Rn,0
Dy,Ru,8
Dy,S,180
Dy,Sb,11
Dy,Sc,22
Dy,Se,17
Dy,Sg,0
Dy,Si,67
Dy,Sm,36
Dy,Sn,17
Dy,Sr,22
Dy,Ta,7
Dy,Tb,113
Dy,Tc,2
Dy,Te,4
Dy,Th,8
Dy,Ti,33
Dy,Tl,5
Dy,Tm,38
Dy,Ts,0
Dy,U,8
Dy,V,14
Dy,W,12
Dy,Xe,2
Dy,Y,46
Dy,Yb,38
Dy,Zn,52
Dy,Zr,28
Er,Ac,0
Er,Ag,8
Er,Al,85
Er,Am,0
Er,Ar,1
Er,As,4
Er,At,0
Er,Au,3
Er,B,52
Er,Ba,14
Er,Be,3
Er,Bh,0
Er,Bi,34
Er,Bk,0
Er,Br,30
Er,C,1204
Er,Ca,16
Er,Cd,4
Er,Ce,41
Er,Cf,0
Er,Cl,154
Er,Cm,2
Er,Cn,0
Er,Co,23
Er,Cr,20
Er,Cs,2
Er,Cu,36
Er,Db,0
Er,Ds,0
Er,Dy,58
Er,Er,2190
Er,Es,0
Er,Eu,31
Er,F,223
Er,Fe,34
Er,Fl,0
Er,Fm,0
Er,Fr,0
Er,Ga,21
Er,Gd,50
Er,Ge,26
Er,H,1571
Er,He,0
Er,Hf,18
Er,Hg,1
Er,Ho,86
Er,Hs,0
Er,I,26
Er,In,18
Er,Ir,3
Er,K,16
Er,Kr,0
Er,La,37
Er,Li,35
Er,Lr,0
Er,Lu,35
Er,Lv,0
Er,Mc,0
Er,Md,3
Er,Mg,35
Er,Mn,16
Er,Mo,22
Er,Mt,0
Er,N,645
Er,Na,23
Er,Nb,14
Er,Nd,37
Er,Ne,0
Er,Nh,0
Er,Ni,37
Er,No,2
Er,Np,2
Er,O,1368
Er,Og,0
Er,Os,3
Er,P,109
Er,Pa,0
Er,Pb,6
Er,Pd,6
Er,Pm,10
Er,Po,1
Er,Pr,19
Er,Pt,8
Er,Pu,3
Er,Ra,0
Er,Rb,7
Er,Re,10
Er,Rf,0
Er,Rg,0
Er,Rh,6
Er,Rn,0
Er,Ru,10
Er,S,183
Er,Sb,11
Er,Sc,41
Er,Se,17
Er,Sg,0
Er,Si,147
Er,Sm,29
Er,Sn,13
Er,Sr,6
Er,Ta,6
Er,Tb,42
Er,Tc,0
Er,Te,15
Er,Th,8
Er,Ti,39
Er,Tl,4
Er,Tm,76
Er,Ts,0
Er,U,8
Er,V,27
Er,W,15
Er,Xe,0
Er,Y,125
Er,Yb,117
Er,Zn,35
Er,Zr,44
Es,Ac,2
Es,Ag,0
Es,Al,0
Es,Am,0
Es,Ar,0
Es,As,1
Es,At,0
Es,Au,0
Es,B,11
Es,Ba,0
Es,Be,0
Es,Bh,0
Es,Bi,0
Es,Bk,0
Es,Br,13
Es,C,304
Es,Ca,0
Es,Cd,0
Es,Ce,1
Es,Cf,0
Es,Cl,44
Es,Cm,1
Es,Cn,0
Es,Co,1
Es,Cr,1
Es,Cs,4
Es,Cu,0
Es,Db,0
Es,Ds,0
Es,Dy,0
Es,Er,0
Es,Es,348
Es,Eu,0
Es,F,89
Es,Fe,0
Es,Fl,0
Es,Fm,1
Es,Fr,0
Es,Ga,0
Es,Gd,0
Es,Ge,1
Es,H,311
Es,He,0
Es,Hf,0
Es,Hg,0
Es,Ho,0
Es,Hs,0
Es,I,9
Es,In,0
Es,Ir,0
Es,K,2
Es,Kr,0
Es,La,4
Es,Li,0
Es,Lr,0
Es,Lu,0
Es,Lv,0
Es,Mc,0
Es,Md,0
Es,Mg,0
Es,Mn,0
Es,Mo,1
Es,Mt,0
Es,N,254
Es,Na,1
Es,Nb,0
Es,Nd,0
Es,Ne,0
Es,Nh,0
Es,Ni,0
Es,No,0
Es,Np,0
Es,O,215
Es,Og,0
Es,Os,0
Es,P,21
Es,Pa,0
Es,Pb,0
Es,Pd,0
Es,Pm,0
Es,Po,0
Es,Pr,0
Es,Pt,0
Es,Pu,0
Es,Ra,0
Es,Rb,1
Es,Re,0
Es,Rf,1
Es,Rg,0
Es,Rh,0
Es,Rn,0
Es,Ru,4
Es,S,45
Es,Sb,0
Es,Sc,0
Es,Se,4
Es,Sg,0
Es,Si,4
Es,Sm,0
Es,Sn,0
Es,Sr,0
Es,Ta,0
Es,Tb,0
Es,Tc,0
Es,Te,1
Es,Th,0
Es,Ti,0
Es,Tl,0
Es,Tm,0
Es,Ts,0
Es,U,1
Es,V,1
Es,W,1
Es,Xe,0
Es,Y,2
Es,Yb,0
Es,Zn,0
Es,Zr,0
Eu,Ac,0
Eu,Ag,3
Eu,Al,77
Eu,Am,4
Eu,Ar,2
Eu,As,5
Eu,At,0
Eu,Au,6
Eu,B,182
Eu,Ba,83
Eu,Be,7
Eu,Bh,0
Eu,Bi,10
Eu,Bk,0
Eu,Br,91
Eu,C,4245
Eu,Ca,60
Eu,Cd,15
Eu,Ce,67
Eu,Cf,0
Eu,Cl,310
Eu,Cm,0
Eu,Cn,0
Eu,Co,25
Eu,Cr,22
Eu,Cs,14
Eu,Cu,36
Eu,Db,0
Eu,Ds,0
Eu,Dy,73
Eu,Er,31
Eu,Es,0
Eu,Eu,5588
Eu,F,1548
Eu,Fe,32
Eu,Fl,0
Eu,Fm,0
Eu,Fr,0
Eu,Ga,33
Eu,Gd,125
Eu,Ge,10
Eu,H,4746
Eu,He,0
Eu,Hf,9
Eu,Hg,4
Eu,Ho,28
Eu,Hs,0
Eu,I,80
Eu,In,14
Eu,Ir,56
Eu,K,35
Eu,Kr,2
Eu,La,59
Eu,Li,44
Eu,Lr,0
Eu,Lu,13
Eu,Lv,0
Eu,Mc,0
Eu,Md,0
Eu,Mg,71
Eu,Mn,32
Eu,Mo,8
Eu,Mt,0
Eu,N,2668
Eu,Na,127
Eu,Nb,8
Eu,Nd,55
Eu,Ne,1
Eu,Nh,0
Eu,Ni,41
Eu,No,0
Eu,Np,3
Eu,O,4500
Eu,Og,0
Eu,Os,4
Eu,P,839
Eu,Pa,0
Eu,Pb,13
Eu,Pd,9
Eu,Pm,15
Eu,Po,0
Eu,Pr,34
Eu,Pt,30
Eu,Pu,4
Eu,Ra,0
Eu,Rb,16
Eu,Re,5
Eu,Rf,0
Eu,Rg,0
Eu,Rh,9
Eu,Rn,0
Eu,Ru,9
Eu,S,993
Eu,Sb,18
Eu,Sc,11
Eu,Se,20
Eu,Sg,0
Eu,Si,147
Eu,Sm,92
Eu,Sn,15
Eu,Sr,128
Eu,Ta,3
Eu,Tb,128
Eu,Tc,0
Eu,Te,7
Eu,Th,4
Eu,Ti,35
Eu,Tl,3
Eu,Tm,16
Eu,Ts,0
Eu,U,5
Eu,V,37
Eu,W,20
Eu,Xe,0
Eu,Y,141
Eu,Yb,28
Eu,Zn,52
Eu,Zr,19
F,Ac,749
F,Ag,2521
F,Al,8180
F,Am,20
F,Ar,567
F,As,4358
F,At,258
F,Au,1605
F,B,304514
F,Ba,819
F,Be,423
F,Bh,7
F,Bi,1206
F,Bk,8
F,Br,1750907
F,C,25115658
F,Ca,3023
F,Cd,364
F,Ce,594
F,Cf,44
F,Cl,4836401
F,Cm,179
F,Cn,0
F,Co,2885
F,Cr,1414
F,Cs,3530
F,Cu,6665
F,Db,4
F,Ds,0
F,Dy,225
F,Er,223
F,Es,89
F,Eu,1548
F,F,25132174
F,Fe,6175
F,Fl,0
F,Fm,322
F,Fr,5
F,Ga,835
F,Gd,360
F,Ge,5585
F,H,25098059
F,He,35
F,Hf,1993
F,Hg,939
F,Ho,161
F,Hs,11
F,I,493744
F,In,1046
F,Ir,30971
F,K,36699
F,Kr,18
F,La,503
F,Li,21467
F,Lr,157
F,Lu,194
F,Lv,0
F,Mc,0
F,Md,14
F,Mg,7274
F,Mn,2434
F,Mo,1328
F,Mt,0
F,N,22933012
F,Na,48220
F,Nb,449
F,Nd,384
F,Ne,19
F,Nh,0
F,Ni,3314
F,No,42
F,Np,38
F,O,22065691
F,Og,0
F,Os,1712
F,P,342813
F,Pa,25
F,Pb,1086
F,Pd,7744
F,Pm,34
F,Po,114
F,Pr,428
F,Pt,12732
F,Pu,51
F,Ra,11
F,Rb,1223
F,Re,900
F,Rf,1117
F,Rg,0
F,Rh,2888
F,Rn,6
F,Ru,5943
F,S,7018275
F,Sb,4084
F,Sc,502
F,Se,10049
F,Sg,17
F,Si,220047
F,Sm,229
F,Sn,10064
F,Sr,483
F,Ta,380
F,Tb,275
F,Tc,173
F,Te,1625
F,Th,120
F,Ti,5867
F,Tl,1125
F,Tm,125
F,Ts,0
F,U,3944
F,V,4427
F,W,3732
F,Xe,146
F,Y,9463
F,Yb,456
F,Zn,6482
F,Zr,7831
Fe,Ac,8
Fe,Ag,273
Fe,Al,1795
Fe,Am,2
Fe,Ar,36
Fe,As,341
Fe,At,0
Fe,Au,316
Fe,B,3070
Fe,Ba,312
Fe,Be,48
Fe,Bh,0
Fe,Bi,444
Fe,Bk,1
Fe,Br,2793
Fe,C,67414
Fe,Ca,1154
Fe,Cd,151
Fe,Ce,283
Fe,Cf,0
Fe,Cl,12293
Fe,Cm,0
Fe,Cn,0
Fe,Co,1905
Fe,Cr,1241
Fe,Cs,101
Fe,Cu,1914
Fe,Db,0
Fe,Ds,0
Fe,Dy,88
Fe,Er,34
Fe,Es,0
Fe,Eu,32
Fe,F,6175
Fe,Fe,81477
Fe,Fl,0
Fe,Fm,7
Fe,Fr,0
Fe,Ga,149
Fe,Gd,113
Fe,Ge,147
Fe,H,73472
Fe,He,9
Fe,Hf,79
Fe,Hg,152
Fe,Ho,40
Fe,Hs,0
Fe,I,1410
Fe,In,142
Fe,Ir,110
Fe,K,1678
Fe,Kr,2
Fe,La,289
Fe,Li,1265
Fe,Lr,0
Fe,Lu,16
Fe,Lv,0
Fe,Mc,0
Fe,Md,1
Fe,Mg,1390
Fe,Mn,2379
Fe,Mo,966
Fe,Mt,0
Fe,N,40013
Fe,Na,2643
Fe,Nb,302
Fe,Nd,267
Fe,Ne,2
Fe,Nh,0
Fe,Ni,2455
Fe,No,4
Fe,Np,18
Fe,O,51476
Fe,Og,0
Fe,Os,65
Fe,P,14342
Fe,Pa,3
Fe,Pb,387
Fe,Pd,1136
Fe,Pm,5
Fe,Po,8
Fe,Pr,82
Fe,Pt,294
Fe,Pu,9
Fe,Ra,6
Fe,Rb,67
Fe,Re,77
Fe,Rf,1
Fe,Rg,0
Fe,Rh,233
Fe,Rn,1
Fe,Ru,407
Fe,S,11846
Fe,Sb,325
Fe,Sc,51
Fe,Se,591
Fe,Sg,0
Fe,Si,4105
Fe,Sm,95
Fe,Sn,601
Fe,Sr,295
Fe,Ta,142
Fe,Tb,75
Fe,Tc,19
Fe,Te,113
Fe,Th,38
Fe,Ti,995
Fe,Tl,29
Fe,Tm,17
Fe,Ts,0
Fe,U,91
Fe,V,677
Fe,W,498
Fe,Xe,1
Fe,Y,236
Fe,Yb,22
Fe,Zn,1508
Fe,Zr,509
Fl,Ac,0
Fl,Ag,0
Fl,Al,0
Fl,Am,0
Fl,Ar,0
Fl,As,0
Fl,At,0
Fl,Au,0
Fl,B,0
Fl,Ba,0
Fl,Be,0
Fl,Bh,0
Fl,Bi,0
Fl,Bk,0
Fl,Br,0
Fl,C,0
Fl,Ca,0
Fl,Cd,0
Fl,Ce,0
Fl,Cf,0
Fl,Cl,0
Fl,Cm,0
Fl,Cn,0
Fl,Co,0
Fl,Cr,0
Fl,Cs,0
Fl,Cu,0
Fl,Db,0
Fl,Ds,0
Fl,Dy,0
Fl,Er,0
Fl,Es,0
Fl,Eu,0
Fl,F,0
Fl,Fe,0
Fl,Fl,8
Fl,Fm,0
Fl,Fr,0
Fl,Ga,0
Fl,Gd,0
Fl,Ge,0
Fl,H,0
Fl,He,0
Fl,Hf,0
Fl,Hg,0
Fl,Ho,0
Fl,Hs,0
Fl,I,0
Fl,In,0
Fl,Ir,0
Fl,K,0
Fl,Kr,0
Fl,La,0
Fl,Li,0
Fl,Lr,0
Fl,Lu,0
Fl,Lv,0
Fl,Mc,0
Fl,Md,0
Fl,Mg,0
Fl,Mn,0
Fl,Mo,0
Fl,Mt,0
Fl,N,0
Fl,Na,0
Fl,Nb,0
Fl,Nd,0
Fl,Ne,0
Fl,Nh,0
Fl,Ni,0
Fl,No,0
Fl,Np,0
Fl,O,0
Fl,Og,0
Fl,Os,0
Fl,P,0
Fl,Pa,0
Fl,Pb,0
Fl,Pd,0
Fl,Pm,0
Fl,Po,0
Fl,Pr,0
Fl,Pt,0
Fl,Pu,0
Fl,Ra,0
Fl,Rb,0
Fl,Re,0
Fl,Rf,0
Fl,Rg,0
Fl,Rh,0
Fl,Rn,0
Fl,Ru,0
Fl,S,0
Fl,Sb,0
Fl,Sc,0
Fl,Se,0
Fl,Sg,0
Fl,Si,0
Fl,Sm,0
Fl,Sn,0
Fl,Sr,0
Fl,Ta,0
Fl,Tb,0
Fl,Tc,0
Fl,Te,0
Fl,Th,0
Fl,Ti,0
Fl,Tl,0
Fl,Tm,0
Fl,Ts,0
Fl,U,0
Fl,V,0
Fl,W,0
Fl,Xe,0
Fl,Y,0
Fl,Yb,0
Fl,Zn,0
Fl,Zr,0
Fm,Ac,0
Fm,Ag,0
Fm,Al,1
Fm,Am,2
Fm,Ar,0
Fm,As,0
Fm,At,0
Fm,Au,1
Fm,B,54
Fm,Ba,1
Fm,Be,0
Fm,Bh,0
Fm,Bi,0
Fm,Bk,0
Fm,Br,56
Fm,C,2031
Fm,Ca,0
Fm,Cd,0
Fm,Ce,0
Fm,Cf,0
Fm,Cl,150
Fm,Cm,1
Fm,Cn,0
Fm,Co,0
Fm,Cr,0
Fm,Cs,8
Fm,Cu,13
Fm,Db,0
Fm,Ds,0
Fm,Dy,0
Fm,Er,0
Fm,Es,1
Fm,Eu,0
Fm,F,322
Fm,Fe,7
Fm,Fl,0
Fm,Fm,2065
Fm,Fr,0
Fm,Ga,2
Fm,Gd,0
Fm,Ge,0
Fm,H,2035
Fm,He,0
Fm,Hf,0
Fm,Hg,0
Fm,Ho,0
Fm,Hs,0
Fm,I,9
Fm,In,0
Fm,Ir,2
Fm,K,6
Fm,Kr,0
Fm,La,0
Fm,Li,1
Fm,Lr,0
Fm,Lu,0
Fm,Lv,0
Fm,Mc,0
Fm,Md,0
Fm,Mg,0
Fm,Mn,0
Fm,Mo,0
Fm,Mt,0
Fm,N,1953
Fm,Na,3
Fm,Nb,1
Fm,Nd,2
Fm,Ne,0
Fm,Nh,0
Fm,Ni,0
Fm,No,0
Fm,Np,0
Fm,O,1974
Fm,Og,0
Fm,Os,0
Fm,P,194
Fm,Pa,0
Fm,Pb,2
Fm,Pd,10
Fm,Pm,0
Fm,Po,0
Fm,Pr,1
Fm,Pt,0
Fm,Pu,0
Fm,Ra,0
Fm,Rb,0
Fm,Re,2
Fm,Rf,0
Fm,Rg,0
Fm,Rh,0
Fm,Rn,0
Fm,Ru,3
Fm,S,372
Fm,Sb,1
Fm,Sc,0
Fm,Se,1
Fm,Sg,0
Fm,Si,20
Fm,Sm,0
Fm,Sn,0
Fm,Sr,0
Fm,Ta,3
Fm,Tb,0
Fm,Tc,0
Fm,Te,0
Fm,Th,0
Fm,Ti,4
Fm,Tl,0
Fm,Tm,0
Fm,Ts,0
Fm,U,3
Fm,V,0
Fm,W,4
Fm,Xe,0
Fm,Y,8
Fm,Yb,0
Fm,Zn,0
Fm,Zr,0
Fr,Ac,0
Fr,Ag,0
Fr,Al,0
Fr,Am,0
Fr,Ar,0
Fr,As,0
Fr,At,0
Fr,Au,0
Fr,B,3
Fr,Ba,0
Fr,Be,1
Fr,Bh,0
Fr,Bi,0
Fr,Bk,0
Fr,Br,1
Fr,C,47
Fr,Ca,4
Fr,Cd,0
Fr,Ce,0
Fr,Cf,0
Fr,Cl,4
Fr,Cm,0
Fr,Cn,0
Fr,Co,3
Fr,Cr,0
Fr,Cs,3
Fr,Cu,0
Fr,Db,0
Fr,Ds,0
Fr,Dy,0
Fr,Er,0
Fr,Es,0
Fr,Eu,0
Fr,F,5
Fr,Fe,0
Fr,Fl,0
Fr,Fm,0
Fr,Fr,105
Fr,Ga,0
Fr,Gd,0
Fr,Ge,2
Fr,H,64
Fr,He,0
Fr,Hf,0
Fr,Hg,0
Fr,Ho,0
Fr,Hs,0
Fr,I,1
Fr,In,0
Fr,Ir,0
Fr,K,2
Fr,Kr,0
Fr,La,0
Fr,Li,0
Fr,Lr,0
Fr,Lu,0
Fr,Lv,0
Fr,Mc,0
Fr,Md,0
Fr,Mg,0
Fr,Mn,0
Fr,Mo,1
Fr,Mt,0
Fr,N,7
Fr,Na,0
Fr,Nb,0
Fr,Nd,0
Fr,Ne,0
Fr,Nh,0
Fr,Ni,0
Fr,No,0
Fr,Np,0
Fr,O,57
Fr,Og,0
Fr,Os,0
Fr,P,3
Fr,Pa,0
Fr,Pb,0
Fr,Pd,0
Fr,Pm,0
Fr,Po,0
Fr,Pr,1
Fr,Pt,0
Fr,Pu,0
Fr,Ra,0
Fr,Rb,0
Fr,Re,0
Fr,Rf,0
Fr,Rg,0
Fr,Rh,0
Fr,Rn,0
Fr,Ru,0
Fr,S,20
Fr,Sb,0
Fr,Sc,0
Fr,Se,0
Fr,Sg,0
Fr,Si,1
Fr,Sm,0
Fr,Sn,0
Fr,Sr,0
Fr,Ta,0
Fr,Tb,0
Fr,Tc,0
Fr,Te,0
Fr,Th,1
Fr,Ti,0
Fr,Tl,0
Fr,Tm,0
Fr,Ts,0
Fr,U,0
Fr,V,0
Fr,W,0
Fr,Xe,0
Fr,Y,0
Fr,Yb,0
Fr,Zn,0
Fr,Zr,0
Ga,Ac,7
Ga,Ag,134
Ga,Al,691
Ga,Am,2
Ga,Ar,3
Ga,As,256
Ga,At,0
Ga,Au,63
Ga,B,225
Ga,Ba,82
Ga,Be,56
Ga,Bh,0
Ga,Bi,111
Ga,Bk,0
Ga,Br,305
Ga,C,7761
Ga,Ca,111
Ga,Cd,156
Ga,Ce,23
Ga,Cf,1
Ga,Cl,1177
Ga,Cm,0
Ga,Cn,0
Ga,Co,88
Ga,Cr,57
Ga,Cs,31
Ga,Cu,390
Ga,Db,0
Ga,Ds,0
Ga,Dy,18
Ga,Er,21
Ga,Es,0
Ga,Eu,33
Ga,F,835
Ga,Fe,149
Ga,Fl,0
Ga,Fm,2
Ga,Fr,0
Ga,Ga,11598
Ga,Gd,108
Ga,Ge,294
Ga,H,10055
Ga,He,0
Ga,Hf,28
Ga,Hg,45
Ga,Ho,13
Ga,Hs,0
Ga,I,326
Ga,In,1019
Ga,Ir,55
Ga,K,80
Ga,Kr,0
Ga,La,137
Ga,Li,155
Ga,Lr,0
Ga,Lu,38
Ga,Lv,0
Ga,Mc,0
Ga,Md,0
Ga,Mg,139
Ga,Mn,90
Ga,Mo,45
Ga,Mt,0
Ga,N,4575
Ga,Na,149
Ga,Nb,64
Ga,Nd,59
Ga,Ne,1
Ga,Nh,0
Ga,Ni,90
Ga,No,0
Ga,Np,4
Ga,O,6141
Ga,Og,0
Ga,Os,7
Ga,P,558
Ga,Pa,0
Ga,Pb,97
Ga,Pd,48
Ga,Pm,4
Ga,Po,4
Ga,Pr,18
Ga,Pt,55
Ga,Pu,10
Ga,Ra,8
Ga,Rb,19
Ga,Re,23
Ga,Rf,0
Ga,Rg,0
Ga,Rh,36
Ga,Rn,0
Ga,Ru,34
Ga,S,1474
Ga,Sb,143
Ga,Sc,85
Ga,Se,380
Ga,Sg,0
Ga,Si,536
Ga,Sm,23
Ga,Sn,308
Ga,Sr,109
Ga,Ta,52
Ga,Tb,38
Ga,Tc,8
Ga,Te,81
Ga,Th,12
