value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Antimycins,25,0,25,0.0,0.005631835640508668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aphidicolane diterpenoids,9,0,9,0.0,0.00202746083058312,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aplysiatoxins,7,0,7,0.0,0.0015769139793424267,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Apocarotenoids (C30, Ψ-Ψ)",2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Apocarotenoids (β-),208,0,208,0.0,0.04685687252903211,0.0,NO_TARGET_POSITIVES
Apocarotenoids(ε-),214,0,214,0.0,0.048208513082754194,0.0,NO_TARGET_POSITIVES
Aporphine alkaloids,1122,23,1099,2.049910873440285,0.252756783546029,0.05693773981928457,
Apotirucallane triterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aristolane sesquiterpenoids,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aromadendrane sesquiterpenoids,82,0,82,0.0,0.01847242090086843,0.0,NO_TARGET_POSITIVES
Aromatic polyketides with side chains,9,0,9,0.0,0.00202746083058312,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Arteminisin,259,0,259,0.0,0.0583458172356698,0.0,NO_TARGET_POSITIVES
Arylnaphthalene and aryltetralin lignans,1137,0,1137,0.0,0.2561358849303342,0.0,NO_TARGET_POSITIVES
Ascarosides,25,0,25,0.0,0.005631835640508668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Ascomycins and Rapamycins,259,0,259,0.0,0.0583458172356698,0.0,NO_TARGET_POSITIVES
Aspidosperma type,1449,57,1392,3.9337474120082816,0.3264211937238824,0.14110657259561826,
Aspidosperma-Iboga hybrid type (Vinca alkaloids),643,1,642,0.15552099533437014,0.14485081267388294,0.0024755539051862854,LOW_TARGET_SUPPORT
Asteriscane sesquiterpenoids,12,0,12,0.0,0.0027032811074441604,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Atisane diterpenoids,9,0,9,0.0,0.00202746083058312,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Aurones,766,0,766,0.0,0.17255944402518555,0.0,NO_TARGET_POSITIVES
Avermectins,286,0,286,0.0,0.06442819972741916,0.0,NO_TARGET_POSITIVES
Azaphilones,197,4,193,2.030456852791878,0.044378864847208294,0.009902215620745142,LOW_TARGET_SUPPORT
Azo and Azoxy alkaloids,201,0,201,0.0,0.04527995854968969,0.0,NO_TARGET_POSITIVES
Bafilomycins,33,0,33,0.0,0.0074340230454714405,0.0,NO_TARGET_POSITIVES
Bagremycins,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Benzodiazepine alkaloids,1332,251,1081,18.843843843843842,0.3000642029263018,0.6213640302017576,
Benzophenones,157,0,157,0.0,0.03536792782239443,0.0,NO_TARGET_POSITIVES
Benzoquinones,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Bergamotane sesquiterpenoids,17,0,17,0.0,0.003829648235545894,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Betalain alkaloids,3,0,3,0.0,0.0006758202768610401,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Beyerane diterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Biaryl type diarylheptanoids,8,0,8,0.0,0.0018021874049627734,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Bisabolane sesquiterpenoids,294,0,294,0.0,0.06623038713238193,0.0,NO_TARGET_POSITIVES
Bisnaphthalenes,143,0,143,0.0,0.03221409986370958,0.0,NO_TARGET_POSITIVES
Botryane sesquiterpenoids,62,3,59,4.838709677419355,0.013966952388461495,0.007426661715558856,LOW_TARGET_SUPPORT
Branched fatty acids,1271,0,1271,0.0,0.28632252396346064,0.0,NO_TARGET_POSITIVES
Bufadienolides,712,0,712,0.0,0.16039467904168683,0.0,NO_TARGET_POSITIVES
CDP-Glycerols,5,2,3,40.0,0.0011263671281017335,0.004951107810372571,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cadinane sesquiterpenoids,492,0,492,0.0,0.11083452540521056,0.0,NO_TARGET_POSITIVES
Camphane monoterpenoids,235,13,222,5.531914893617021,0.05293925502078147,0.03218220076742171,
Campherenane sesquiterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cannabinoids,105,0,105,0.0,0.023653709690136405,0.0,NO_TARGET_POSITIVES
Capsaicins and Capsaicinoids,219,0,219,0.0,0.04933488021085593,0.0,NO_TARGET_POSITIVES
Carabrane sesquiterpenoids,24,0,24,0.0,0.005406562214888321,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Carane monoterpenoids,162,9,153,5.555555555555555,0.036494294950496164,0.02227998514667657,LOW_TARGET_SUPPORT
Carbapenems,111,0,111,0.0,0.025005350243858485,0.0,NO_TARGET_POSITIVES
Carbazole alkaloids,862,113,749,13.109048723897912,0.19418569288473886,0.27973759128605025,
Carbocyclic fatty acids,211,0,211,0.0,0.04753269280589315,0.0,NO_TARGET_POSITIVES
Carboline alkaloids,23230,7878,15352,33.91304347826087,5.233101677160653,19.502413665057556,
Cardenolides,1852,21,1831,1.1339092872570196,0.4172063842488821,0.051986632008911994,
"Carotenoids (C40, Ψ-Ψ)",86,0,86,0.0,0.019373514603349816,0.0,NO_TARGET_POSITIVES
"Carotenoids (C40, β-Ψ)",26,0,26,0.0,0.005857109066129014,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, β-β)",591,0,591,0.0,0.13313659454162488,0.0,NO_TARGET_POSITIVES
"Carotenoids (C40, β-ε)",126,0,126,0.0,0.028384451628163686,0.0,NO_TARGET_POSITIVES
"Carotenoids (C40, β-κ)",13,0,13,0.0,0.002928554533064507,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, ε-ε)",5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, κ-κ)",1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, π-Χ)",1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C40, π-π)",1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
"Carotenoids (C50, γ-γ)",2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Caryolane sesquiterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Caryophyllane sesquiterpenoids,225,0,225,0.0,0.050686520764578004,0.0,NO_TARGET_POSITIVES
Cassane diterpenoids,53,0,53,0.0,0.011939491557878374,0.0,NO_TARGET_POSITIVES
Catechols with side chains,504,8,496,1.5873015873015872,0.11353780651265474,0.019804431241490283,LOW_TARGET_SUPPORT
Cedrane and Isocedrane sesquiterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cembrane diterpenoids,145,0,145,0.0,0.03266464671495027,0.0,NO_TARGET_POSITIVES
Cephalosporins,1071,18,1053,1.680672268907563,0.24126783883939132,0.04455997029335314,
Cephalotaxus alkaloids,420,0,420,0.0,0.09461483876054562,0.0,NO_TARGET_POSITIVES
Cephamycins,48,0,48,0.0,0.010813124429776642,0.0,NO_TARGET_POSITIVES
Ceramides,506,0,506,0.0,0.11398835336389544,0.0,NO_TARGET_POSITIVES
Chalcones,5192,375,4817,7.222650231124808,1.16961962582084,0.928332714444857,
Chamigrane sesquiterpenoids,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cholane steroids,6727,1,6726,0.014865467518953469,1.5154143341480721,0.0024755539051862854,LOW_TARGET_SUPPORT
Cholestane steroids,3323,0,3323,0.0,0.7485835933364121,0.0,NO_TARGET_POSITIVES
Chromones,2778,162,2616,5.831533477321814,0.6258095763733231,0.4010397326401782,
Cinnamic acid amides,555,6,549,1.0810810810810811,0.1250267512192924,0.014853323431117713,LOW_TARGET_SUPPORT
Cinnamic acids and derivatives,6619,17,6602,0.2568363801178426,1.491084804181075,0.04208441638816685,
Cinnamoyl phenols,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Clavams,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Clavulones,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Clovane sesquiterpenoids,7,0,7,0.0,0.0015769139793424267,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Colensane and Clerodane diterpenoids,536,0,536,0.0,0.12074655613250583,0.0,NO_TARGET_POSITIVES
Copaane sesquiterpenoids,3,0,3,0.0,0.0006758202768610401,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Corynanthe type,2236,31,2205,1.3864042933810377,0.5037113796870952,0.07674217106077484,
Coumarinolignans,55,0,55,0.0,0.01239003840911907,0.0,NO_TARGET_POSITIVES
Coumaronochromones,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Coumestan,531,0,531,0.0,0.11962018900440409,0.0,NO_TARGET_POSITIVES
Cryptophycins,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cucurbitane triterpenoids,1098,0,1098,0.0,0.24735022133114065,0.0,NO_TARGET_POSITIVES
Cuparane sesquiterpenoids,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cyanogenic glycosides,173,0,173,0.0,0.038972302632319974,0.0,NO_TARGET_POSITIVES
Cyclic peptides,2077,10,2067,0.4814636494944632,0.46789290501346004,0.024755539051862854,
Cyclitols,413,0,413,0.0,0.09303792478120318,0.0,NO_TARGET_POSITIVES
Cycloabietane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cycloapotirucallane triterpenoids,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cycloartane triterpenoids,764,0,764,0.0,0.1721088971739449,0.0,NO_TARGET_POSITIVES
Cycloeudesmane sesquiterpenoids,110,0,110,0.0,0.02478007681823814,0.0,NO_TARGET_POSITIVES
Cyclolaurane sesquiterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cyclophytane diterpenoids,153,0,153,0.0,0.034466834119913047,0.0,NO_TARGET_POSITIVES
Cyclopiazonic acid-tpye tetramate alkaloids,16,0,16,0.0,0.003604374809925547,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Cytochalasan alkaloids,251,0,251,0.0,0.05654362983070702,0.0,NO_TARGET_POSITIVES
Dammarane and Protostane triterpenoids,4558,0,4558,0.0,1.0267962739775403,0.0,NO_TARGET_POSITIVES
Daphnane diterpenoids,21,0,21,0.0,0.00473074193802728,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Daucane sesquiterpenoids,139,0,139,0.0,0.03131300616122819,0.0,NO_TARGET_POSITIVES
Decalins with side chains,8,0,8,0.0,0.0018021874049627734,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Depsides,460,0,460,0.0,0.10362577578535949,0.0,NO_TARGET_POSITIVES
Depsidones,315,0,315,0.0,0.0709611290704092,0.0,NO_TARGET_POSITIVES
Depsipeptides,923,0,923,0.0,0.20792737184758,0.0,NO_TARGET_POSITIVES
Diacylglycerols,33,0,33,0.0,0.0074340230454714405,0.0,NO_TARGET_POSITIVES
Dialkylresorcinols,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Diarylether type diarylheptanoids,8,0,8,0.0,0.0018021874049627734,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Dibenzocyclooctadienes lignans,1099,0,1099,0.0,0.247575494756761,0.0,NO_TARGET_POSITIVES
Dibenzylbutane lignans,614,0,614,0.0,0.13831788333089287,0.0,NO_TARGET_POSITIVES
Dibenzylbutyrolactone lignans,310,0,310,0.0,0.06983476194230748,0.0,NO_TARGET_POSITIVES
Dicarboxylic acids,1803,0,1803,0.0,0.4061679863934851,0.0,NO_TARGET_POSITIVES
Dihydroflavonols,1027,0,1027,0.0,0.23135580811209605,0.0,NO_TARGET_POSITIVES
Dimeric phloroglucinols,58,0,58,0.0,0.01306585868598011,0.0,NO_TARGET_POSITIVES
Dipeptides,8430,391,8039,4.6381969157769865,1.8990549779795227,0.9679415769278376,
Disaccharides,593,0,593,0.0,0.1335871413928656,0.0,NO_TARGET_POSITIVES
Dolabellane diterpenoids,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Drimane sesquiterpenoids,241,0,241,0.0,0.054290895574503555,0.0,NO_TARGET_POSITIVES
Ecdysteroids,600,0,600,0.0,0.13516405537220802,0.0,NO_TARGET_POSITIVES
Elemane sesquiterpenoids,68,0,68,0.0,0.015318592942183577,0.0,NO_TARGET_POSITIVES
Elfamycins,33,0,33,0.0,0.0074340230454714405,0.0,NO_TARGET_POSITIVES
Epothilones,95,0,95,0.0,0.021400975433932937,0.0,NO_TARGET_POSITIVES
Epoxy fatty acids,10,0,10,0.0,0.002252734256203467,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Epoxyeicosatrienoic acids,7,0,7,0.0,0.0015769139793424267,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Eremophilane sesquiterpenoids,325,0,325,0.0,0.07321386332661267,0.0,NO_TARGET_POSITIVES
Ergostane steroids,770,0,770,0.0,0.17346053772766695,0.0,NO_TARGET_POSITIVES
Ergot alkaloids,819,10,809,1.221001221001221,0.18449893558306396,0.024755539051862854,
Ericamycins,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Erythromycins,748,11,737,1.4705882352941175,0.16850452236401933,0.02723109295704914,
Erythroxylane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Estrane steroids,1112,40,1072,3.597122302158273,0.2505040492898255,0.09902215620745142,
Eudesmane sesquiterpenoids,1035,0,1035,0.0,0.23315799551705882,0.0,NO_TARGET_POSITIVES
Farnesane sesquiterpenoids,331,0,331,0.0,0.07456550388033475,0.0,NO_TARGET_POSITIVES
Fatty acid estolides,115,0,115,0.0,0.025906443946339872,0.0,NO_TARGET_POSITIVES
Fatty acyl CoAs,57,0,57,0.0,0.012840585260359761,0.0,NO_TARGET_POSITIVES
Fatty acyl carnitines,480,0,480,0.0,0.10813124429776641,0.0,NO_TARGET_POSITIVES
Fatty acyl glycosides of mono- and disaccharides,320,0,320,0.0,0.07208749619851094,0.0,NO_TARGET_POSITIVES
Fatty acyl homoserine lactones,60,0,60,0.0,0.013516405537220801,0.0,NO_TARGET_POSITIVES
Fatty alcohols,512,0,512,0.0,0.1153399939176175,0.0,NO_TARGET_POSITIVES
Fatty aldehydes,48,0,48,0.0,0.010813124429776642,0.0,NO_TARGET_POSITIVES
Fenchane monoterpenoids,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Fernane and Arborinane triterpenoids,13,0,13,0.0,0.002928554533064507,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Flavan-3-ols,2008,0,2008,0.0,0.4523490386456562,0.0,NO_TARGET_POSITIVES
Flavandiols (Leucoanthocyanidins),4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Flavanones,6621,54,6567,0.8155867693701857,1.4915353510323155,0.1336799108800594,
Flavans,11,0,11,0.0,0.002478007681823814,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Flavones,10677,19,10658,0.17795260841060223,2.4052443653484414,0.04703552419853942,
Flavonolignans,398,0,398,0.0,0.08965882339689799,0.0,NO_TARGET_POSITIVES
Flavonols,9469,2,9467,0.021121554546414616,2.1331140671990627,0.004951107810372571,LOW_TARGET_SUPPORT
Friedelane triterpenoids,314,0,314,0.0,0.07073585564478886,0.0,NO_TARGET_POSITIVES
Fukinane sesquiterpenoids,13,0,13,0.0,0.002928554533064507,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Fungal DPEs,115,2,113,1.7391304347826086,0.025906443946339872,0.004951107810372571,LOW_TARGET_SUPPORT
Fungal cyclic polyketides (Miscellaneous),1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Furanoabietane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Furanoid lignans,295,0,295,0.0,0.06645566055800227,0.0,NO_TARGET_POSITIVES
Furans,422,48,374,11.374407582938389,0.0950653856117863,0.1188265874489417,
Furocoumarins,3154,56,3098,1.7755231452124285,0.7105123844065735,0.13863101869043198,
Furofuranoid lignans,1171,0,1171,0.0,0.263795181401426,0.0,NO_TARGET_POSITIVES
Furostane steroids,596,0,596,0.0,0.13426296166972662,0.0,NO_TARGET_POSITIVES
Fusicoccane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Fusidane triterpenoids,284,0,284,0.0,0.06397765287617846,0.0,NO_TARGET_POSITIVES
Gallotannins,1707,0,1707,0.0,0.3845417375339318,0.0,NO_TARGET_POSITIVES
Germacrane sesquiterpenoids,1432,0,1432,0.0,0.32259154548833646,0.0,NO_TARGET_POSITIVES
Gibberellins,208,0,208,0.0,0.04685687252903211,0.0,NO_TARGET_POSITIVES
Glucosinolates,259,0,259,0.0,0.0583458172356698,0.0,NO_TARGET_POSITIVES
Glycerophosphates,43,0,43,0.0,0.009686757301674908,0.0,NO_TARGET_POSITIVES
Glycerophosphocholines,7671,0,7671,0.0,1.7280724479336798,0.0,NO_TARGET_POSITIVES
Glycerophosphoethanolamines,1575,0,1575,0.0,0.354805645352046,0.0,NO_TARGET_POSITIVES
Glycerophosphoglycerols,13,0,13,0.0,0.002928554533064507,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Glycerophosphoinositol phosphates,2,0,2,0.0,0.00045054685124069335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Glycerophosphoinositols,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Glycerophosphoserines,412,0,412,0.0,0.09281265135558284,0.0,NO_TARGET_POSITIVES
Glycosyldiacylglycerols,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Glycosylmonoacylglycerols,45,0,45,0.0,0.010137304152915602,0.0,NO_TARGET_POSITIVES
Gorgonane sesquiterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Grayanotoxane diterpenoids,106,0,106,0.0,0.023878983115756747,0.0,NO_TARGET_POSITIVES
Griseofulvins,343,0,343,0.0,0.07726878498777891,0.0,NO_TARGET_POSITIVES
Guaiane sesquiterpenoids,530,0,530,0.0,0.11939491557878375,0.0,NO_TARGET_POSITIVES
Guanacastane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Halimane diterpenoids,28,0,28,0.0,0.006307655917369707,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Halogenated hydrocarbons,124,1,123,0.8064516129032258,0.02793390477692299,0.0024755539051862854,LOW_TARGET_SUPPORT
Hapalindole alkaloids,19,0,19,0.0,0.004280195086786587,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Hasubanan alkaloids,15,0,15,0.0,0.0033791013843052003,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Hepoxilins,8,0,8,0.0,0.0018021874049627734,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Heterocyclic fatty acids,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Himachalane sesquiterpenoids,77,0,77,0.0,0.017346053772766695,0.0,NO_TARGET_POSITIVES
Hopane and Moretane triterpenoids,25,0,25,0.0,0.005631835640508668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Humulane sesquiterpenoids,33,0,33,0.0,0.0074340230454714405,0.0,NO_TARGET_POSITIVES
Hydrocarbons,907,0,907,0.0,0.20432299703765444,0.0,NO_TARGET_POSITIVES
Hydroxy fatty acids,1982,0,1982,0.0,0.44649192957952716,0.0,NO_TARGET_POSITIVES
Hydroxy-hydroperoxyeicosapentaenoic acids,8,0,8,0.0,0.0018021874049627734,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Hydroxy-hydroperoxyeicosatetraenoic acids,28,0,28,0.0,0.006307655917369707,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Hydroxy-hydroperoxyeicosatrienoic acids,12,0,12,0.0,0.0027032811074441604,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Iboga type,435,0,435,0.0,0.09799394014485081,0.0,NO_TARGET_POSITIVES
Icetexane diterpenoids,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Illudalane sesquiterpenoids,31,0,31,0.0,0.0069834761942307476,0.0,NO_TARGET_POSITIVES
Illudane sesquiterpenoids,3,0,3,0.0,0.0006758202768610401,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Imidazole alkaloids,5249,883,4366,16.822251857496667,1.1824602110812,2.18591409827949,
